year,province_id,province_name,track,school_name,school_province,city,tier,f985,f211,shuangyiliu,min_score,min_rank,avg_score,batch
2020,hn,湖南,history,北京邮电大学,北京,北京市,211,0,1,1,620,1663,,普通类_本科一批
2020,hn,湖南,history,西南政法大学,重庆,重庆市,本科,0,0,0,619,1762,,普通类_本科一批
2020,hn,湖南,history,北京科技大学,北京,北京市,211,0,1,1,619,1762,,普通类_本科一批
2020,hn,湖南,history,西南大学,重庆,重庆市,211,0,1,1,619,1762,,普通类_本科一批
2020,hn,湖南,history,南京审计大学,江苏,南京市,本科,0,0,0,618,1847,,普通类_本科一批
2020,hn,湖南,history,山东大学（威海）,山东,威海市,985,1,1,1,618,1847,,普通类_本科一批
2020,hn,湖南,history,大连理工大学,辽宁,大连市,985,1,1,1,618,1847,,普通类_本科一批
2020,hn,湖南,history,深圳大学,广东,深圳市,本科,0,0,0,618,1847,,普通类_本科一批
2020,hn,湖南,history,西北工业大学,陕西,西安市,985,1,1,1,618,1847,,普通类_本科一批
2020,hn,湖南,history,华南师范大学,广东,广州市,211,0,1,1,617,1943,,普通类_本科一批
2020,hn,湖南,history,北京林业大学,北京,北京市,211,0,1,1,617,1943,,普通类_本科一批
2020,hn,湖南,history,南京航空航天大学,江苏,南京市,211,0,1,1,617,1943,,普通类_本科一批
2020,hn,湖南,history,东北大学,辽宁,沈阳市,985,1,1,1,616,2036,,普通类_本科一批
2020,hn,湖南,history,兰州大学,甘肃,兰州市,985,1,1,1,616,2036,,普通类_本科一批
2020,hn,湖南,history,河海大学,江苏,南京市,211,0,1,1,615,2132,,普通类_本科一批
2020,hn,湖南,history,中国地质大学（北京）,北京,北京市,211,0,1,1,614,2250,,普通类_本科一批
2020,hn,湖南,history,江南大学,江苏,无锡市,211,0,1,1,614,2250,,普通类_本科一批
2020,hn,湖南,history,东北财经大学,辽宁,大连市,本科,0,0,0,613,2355,,普通类_本科一批
2020,hn,湖南,history,首都师范大学,北京,北京市,双一流,0,0,1,613,2355,,普通类_本科一批
2020,hn,湖南,history,上海对外经贸大学,上海,上海市,本科,0,0,0,613,2355,,普通类_本科一批
2020,hn,湖南,history,西南交通大学,四川,成都市,211,0,1,1,613,2355,,普通类_本科一批
2020,hn,湖南,history,广东外语外贸大学,广东,广州市,本科,0,0,0,613,2355,,普通类_本科一批
2020,hn,湖南,history,武汉理工大学,湖北,武汉市,211,0,1,1,612,2461,,普通类_本科一批
2020,hn,湖南,history,西北大学,陕西,西安市,211,0,1,1,612,2461,,普通类_本科一批
2020,hn,湖南,history,中国地质大学（武汉）,湖北,武汉市,211,0,1,1,612,2461,,普通类_本科一批
2020,hn,湖南,history,北京化工大学,北京,北京市,211,0,1,1,612,2461,,普通类_本科一批
2020,hn,湖南,history,首都经济贸易大学,北京,北京市,本科,0,0,0,612,2461,,普通类_本科一批
2020,hn,湖南,history,北京语言大学,北京,北京市,本科,0,0,0,611,2591,,普通类_本科一批
2020,hn,湖南,history,北京电影学院,北京,北京市,本科,0,0,0,611,2591,,普通类_本科一批
2020,hn,湖南,history,上海海关学院,上海,上海市,本科,0,0,0,610,2715,,普通类_本科二批
2020,hn,湖南,history,大连海事大学,辽宁,大连市,211,0,1,1,610,2715,,普通类_本科一批
2020,hn,湖南,history,中国药科大学,江苏,南京市,211,0,1,1,610,2715,,普通类_本科一批
2020,hn,湖南,history,郑州大学,河南,郑州市,211,0,1,1,610,2715,,普通类_本科一批
2020,hn,湖南,history,天津财经大学,天津,天津市,本科,0,0,0,610,2715,,普通类_本科一批
2020,hn,湖南,history,南京财经大学,江苏,南京市,本科,0,0,0,610,2715,,普通类_本科一批
2020,hn,湖南,history,华北电力大学,北京,北京市,211,0,1,1,610,2715,,普通类_本科一批
2020,hn,湖南,history,福州大学,福建,福州市,211,0,1,1,609,2830,,普通类_本科一批
2020,hn,湖南,history,北京第二外国语学院,北京,北京市,本科,0,0,0,609,2830,,普通类_本科一批
2020,hn,湖南,history,中国矿业大学（北京）,北京,北京市,211,0,1,1,609,2830,,普通类_本科一批
2020,hn,湖南,history,湖南师范大学,湖南,长沙市,211,0,1,1,608,2948,,普通类_本科一批
2020,hn,湖南,history,东北师范大学,吉林,长春市,211,0,1,1,608,2948,,普通类_本科一批
2020,hn,湖南,history,北京工业大学,北京,北京市,211,0,1,1,590,3017,,普通类_本科一批
2020,hn,湖南,history,北京师范大学珠海分校,广东,珠海市,本科,0,0,0,599,3067,,普通类_本科一批
2020,hn,湖南,history,西北政法大学,陕西,西安市,本科,0,0,0,607,3090,,普通类_本科一批
2020,hn,湖南,history,华中农业大学,湖北,武汉市,211,0,1,1,607,3090,,普通类_本科一批
2020,hn,湖南,history,西北农林科技大学,陕西,咸阳市,985,1,1,1,607,3090,,普通类_本科一批
2020,hn,湖南,history,安徽大学,安徽,合肥市,211,0,1,1,607,3090,,普通类_本科一批
2020,hn,湖南,history,南京农业大学,江苏,南京市,211,0,1,1,607,3090,,普通类_本科一批
2020,hn,湖南,history,云南大学,云南,昆明市,211,0,1,1,606,3235,,普通类_本科一批
2020,hn,湖南,history,北京体育大学,北京,北京市,211,0,1,1,606,3235,,普通类_本科一批
2020,hn,湖南,history,长安大学,陕西,西安市,211,0,1,1,606,3235,,普通类_本科一批
2020,hn,湖南,history,南昌大学,江西,南昌市,211,0,1,1,606,3235,,普通类_本科一批
2020,hn,湖南,history,宁波大学,浙江,宁波市,双一流,0,0,1,605,3395,,普通类_本科一批
2020,hn,湖南,history,浙江财经大学,浙江,杭州市,本科,0,0,0,604,3553,,普通类_本科一批
2020,hn,湖南,history,广州大学,广东,广州市,本科,0,0,0,604,3553,,普通类_本科一批
2020,hn,湖南,history,广州中医药大学,广东,广州市,双一流,0,0,1,604,3553,,普通类_本科一批
2020,hn,湖南,history,南京邮电大学,江苏,南京市,双一流,0,0,1,604,3553,,普通类_本科一批
2020,hn,湖南,history,上海戏剧学院,上海,上海市,本科,0,0,0,604,3553,,普通类_本科一批
2020,hn,湖南,history,中国矿业大学,江苏,徐州市,211,0,1,1,604,3553,,普通类_本科一批
2020,hn,湖南,history,辽宁大学,辽宁,沈阳市,211,0,1,1,604,3553,,普通类_本科一批
2020,hn,湖南,history,陕西师范大学,陕西,西安市,211,0,1,1,560,3611,571,普通类_本科一批
2020,hn,湖南,history,贵州大学,贵州,贵阳市,211,0,1,1,603,3698,,普通类_本科一批
2020,hn,湖南,history,海南大学,海南,海口市,211,0,1,1,603,3698,,普通类_本科一批
2020,hn,湖南,history,浙江师范大学,浙江,金华市,本科,0,0,0,603,3698,,普通类_本科一批
2020,hn,湖南,history,广西大学,广西,南宁市,211,0,1,1,603,3698,,普通类_本科一批
2020,hn,湖南,history,河北工业大学,天津,天津市,211,0,1,1,603,3698,,普通类_本科一批
2020,hn,湖南,history,华北电力大学保定校区,河北,保定市,211,0,1,1,594,3760,,普通类_本科一批
2020,hn,湖南,history,天津师范大学,天津,天津市,本科,0,0,0,602,3852,,普通类_本科一批
2020,hn,湖南,history,上海海事大学,上海,上海市,本科,0,0,0,602,3852,,普通类_本科一批
2020,hn,湖南,history,合肥工业大学,安徽,合肥市,211,0,1,1,602,3852,,普通类_本科一批
2020,hn,湖南,history,西安外国语大学,陕西,西安市,本科,0,0,0,602,3852,,普通类_本科一批
2020,hn,湖南,history,华侨大学,福建,泉州市,本科,0,0,0,602,3852,,普通类_本科一批
2020,hn,湖南,history,哈尔滨工程大学,黑龙江,哈尔滨市,211,0,1,1,602,3852,,普通类_本科一批
2020,hn,湖南,history,江苏大学,江苏,镇江市,本科,0,0,0,602,3852,,普通类_本科一批
2020,hn,湖南,history,上海师范大学,上海,上海市,本科,0,0,0,602,3852,,普通类_国家专项计划本科批
2020,hn,湖南,history,上海政法学院,上海,上海市,本科,0,0,0,601,4013,,普通类_本科一批
2020,hn,湖南,history,华南农业大学,广东,广州市,本科,0,0,0,601,4013,,普通类_本科一批
2020,hn,湖南,history,湖北大学,湖北,武汉市,本科,0,0,0,601,4013,,普通类_本科一批
2020,hn,湖南,history,南京林业大学,江苏,南京市,双一流,0,0,1,611,4072,,普通类_本科一批
2020,hn,湖南,history,中国人民警察大学,河北,廊坊市,本科,0,0,0,592,4088,,只招女生_本科提前批
2020,hn,湖南,history,大连外国语大学,辽宁,大连市,本科,0,0,0,600,4182,,普通类_本科一批
2020,hn,湖南,history,太原理工大学,山西,太原市,211,0,1,1,600,4182,,普通类_本科一批
2020,hn,湖南,history,青岛大学,山东,青岛市,本科,0,0,0,600,4182,,普通类_本科一批
2020,hn,湖南,history,合肥工业大学宣城校区,安徽,宣城市,211,0,1,1,600,4182,,普通类_本科一批
2020,hn,湖南,history,广东工业大学,广东,广州市,本科,0,0,0,600,4182,,普通类_本科一批
2020,hn,湖南,history,东北林业大学,黑龙江,哈尔滨市,211,0,1,1,599,4343,,普通类_本科一批
2020,hn,湖南,history,杭州电子科技大学,浙江,杭州市,本科,0,0,0,599,4343,,普通类_本科一批
2020,hn,湖南,history,重庆邮电大学,重庆,重庆市,本科,0,0,0,599,4343,,普通类_本科一批
2020,hn,湖南,history,浙江理工大学,浙江,杭州市,本科,0,0,0,599,4343,,普通类_本科一批
2020,hn,湖南,history,江西财经大学,江西,南昌市,本科,0,0,0,599,4343,,普通类_本科一批
2020,hn,湖南,history,广西民族大学相思湖学院,广西,南宁市,本科,0,0,0,577,4397,,普通类_本科提前批
2020,hn,湖南,history,天津工业大学,天津,天津市,双一流,0,0,1,598,4507,,普通类_本科一批
2020,hn,湖南,history,河南大学,河南,开封市,双一流,0,0,1,598,4507,,普通类_本科一批
2020,hn,湖南,history,山东师范大学,山东,济南市,本科,0,0,0,598,4507,,普通类_本科一批
2020,hn,湖南,history,北京联合大学,北京,北京市,本科,0,0,0,597,4706,,普通类_本科一批
2020,hn,湖南,history,南方医科大学,广东,广州市,本科,0,0,0,597,4706,,普通类_本科一批
2020,hn,湖南,history,东北农业大学,黑龙江,哈尔滨市,211,0,1,1,597,4706,,普通类_本科一批
2020,hn,湖南,history,南京信息工程大学,江苏,南京市,双一流,0,0,1,551,4849,558,普通类_本科一批
2020,hn,湖南,history,浙江工业大学,浙江,杭州市,本科,0,0,0,588,4852,,普通类_本科一批
2020,hn,湖南,history,宁夏大学,宁夏,银川市,211,0,1,1,596,4919,,普通类_本科一批
2020,hn,湖南,history,中国民航大学,天津,天津市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,燕山大学,河北,秦皇岛市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,扬州大学,江苏,扬州市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,南京工业大学,江苏,南京市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,北京工商大学,北京,北京市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,重庆交通大学,重庆,重庆市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,汕头大学,广东,汕头市,本科,0,0,0,596,4919,,普通类_本科一批
2020,hn,湖南,history,中国人民武装警察部队警官学院,四川,成都市,本科,0,0,0,587,5050,,普通类_本科提前批
2020,hn,湖南,history,武汉科技大学,湖北,武汉市,本科,0,0,0,595,5105,,普通类_本科一批
2020,hn,湖南,history,广州医科大学,广东,广州市,本科,0,0,0,595,5105,,普通类_本科一批
2020,hn,湖南,history,四川师范大学,四川,成都市,本科,0,0,0,595,5105,,普通类_本科一批
2020,hn,湖南,history,杭州师范大学,浙江,杭州市,本科,0,0,0,594,5277,,普通类_本科一批
2020,hn,湖南,history,济南大学,山东,济南市,本科,0,0,0,594,5277,,普通类_本科一批
2020,hn,湖南,history,湘潭大学,湖南,湘潭市,本科,0,0,0,594,5277,,普通类_本科一批
2020,hn,湖南,history,成都理工大学,四川,成都市,双一流,0,0,1,593,5478,,普通类_本科一批
2020,hn,湖南,history,中国石油大学（北京）,北京,北京市,211,0,1,1,593,5478,,普通类_本科一批
2020,hn,湖南,history,江西师范大学,江西,南昌市,本科,0,0,0,592,5683,,普通类_本科一批
2020,hn,湖南,history,延边大学,吉林,延边朝鲜族自治州,211,0,1,1,592,5683,,普通类_本科一批
2020,hn,湖南,history,中南民族大学,湖北,武汉市,本科,0,0,0,592,5683,,普通类_本科一批
2020,hn,湖南,history,长沙理工大学,湖南,长沙市,本科,0,0,0,592,5683,,普通类_本科一批
2020,hn,湖南,history,昆明理工大学,云南,昆明市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,山东财经大学,山东,济南市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,成都中医药大学,四川,成都市,双一流,0,0,1,591,5879,594.5,普通类_本科一批
2020,hn,湖南,history,湖北中医药大学,湖北,武汉市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,重庆师范大学,重庆,重庆市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,武汉工程大学,湖北,武汉市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,山西大学,山西,太原市,本科,0,0,0,591,5879,,普通类_本科一批
2020,hn,湖南,history,华东交通大学,江西,南昌市,本科,0,0,0,590,6078,,普通类_本科一批
2020,hn,湖南,history,中国戏曲学院,北京,北京市,本科,0,0,0,590,6078,,普通类_本科一批
2020,hn,湖南,history,江苏科技大学,江苏,镇江市,本科,0,0,0,590,6078,,普通类_本科一批
2020,hn,湖南,history,西安科技大学,陕西,西安市,本科,0,0,0,590,6078,,普通类_本科一批
2020,hn,湖南,history,天津科技大学,天津,天津市,本科,0,0,0,589,6331,,普通类_本科一批
2020,hn,湖南,history,中华女子学院,北京,北京市,本科,0,0,0,589,6331,,普通类_本科一批
2020,hn,湖南,history,西南民族大学,四川,成都市,本科,0,0,0,589,6331,,普通类_本科一批
2020,hn,湖南,history,上海海洋大学,上海,上海市,双一流,0,0,1,589,6331,,中外合作办学_本科一批
2020,hn,湖南,history,安徽师范大学,安徽,芜湖市,本科,0,0,0,589,6331,,普通类_本科一批
2020,hn,湖南,history,黑龙江大学,黑龙江,哈尔滨市,本科,0,0,0,589,6331,,普通类_本科一批
2020,hn,湖南,history,浙江农林大学,浙江,杭州市,本科,0,0,0,588,6573,,普通类_本科一批
2020,hn,湖南,history,浙江工商大学,浙江,杭州市,本科,0,0,0,588,6573,,普通类_本科二批
2020,hn,湖南,history,新疆大学,新疆,乌鲁木齐市,211,0,1,1,588,6573,,普通类_本科一批
2020,hn,湖南,history,中国计量大学,浙江,杭州市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,河北师范大学,河北,石家庄市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,北京师范大学-香港浸会大学联合国际学院,广东,珠海市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,宁波诺丁汉大学,浙江,宁波市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,西安建筑科技大学,陕西,西安市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,陕西科技大学,陕西,西安市,本科,0,0,0,587,6808,,普通类_本科一批
2020,hn,湖南,history,上海立信会计金融学院,上海,上海市,本科,0,0,0,586,7036,,普通类_国家专项计划本科批
2020,hn,湖南,history,南通大学,江苏,南通市,本科,0,0,0,586,7036,,普通类_本科一批
2020,hn,湖南,history,中北大学,山西,太原市,本科,0,0,0,586,7036,,普通类_本科一批
2020,hn,湖南,history,四川外国语大学,重庆,重庆市,本科,0,0,0,593,7257,,普通类_本科提前批
2020,hn,湖南,history,广西中医药大学,广西,南宁市,本科,0,0,0,585,7285,,普通类_本科一批
2020,hn,湖南,history,西交利物浦大学,江苏,苏州市,本科,0,0,0,585,7285,,普通类_本科一批
2020,hn,湖南,history,常州大学,江苏,常州市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,福建农林大学,福建,福州市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,海南师范大学,海南,海口市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,西安工业大学,陕西,西安市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,湖南科技大学,湖南,湘潭市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,三峡大学,湖北,宜昌市,本科,0,0,0,584,7579,,普通类_本科一批
2020,hn,湖南,history,中国刑事警察学院,辽宁,沈阳市,本科,0,0,0,591,7788,,普通类_本科一批
2020,hn,湖南,history,西北师范大学,甘肃,兰州市,本科,0,0,0,583,7831,,普通类_本科一批
2020,hn,湖南,history,河南师范大学,河南,新乡市,本科,0,0,0,583,7831,,普通类_本科一批
2020,hn,湖南,history,长江大学,湖北,荆州市,本科,0,0,0,583,7831,,普通类_本科一批
2020,hn,湖南,history,中南林业科技大学,湖南,长沙市,本科,0,0,0,583,7831,,普通类_本科一批
2020,hn,湖南,history,石家庄铁道大学,河北,石家庄市,本科,0,0,0,581,8344,,普通类_本科一批
2020,hn,湖南,history,北京印刷学院,北京,北京市,本科,0,0,0,551,8729,,普通类_本科二批
2020,hn,湖南,history,湖南工商大学,湖南,长沙市,本科,0,0,0,579,8875,,普通类_本科一批
2020,hn,湖南,history,安阳工学院,河南,安阳市,本科,0,0,0,530,8969,,普通类_本科一批
2020,hn,湖南,history,东华理工大学,江西,南昌市,本科,0,0,0,578,9176,,普通类_本科一批
2020,hn,湖南,history,西南科技大学,四川,绵阳市,本科,0,0,0,578,9176,,普通类_本科一批
2020,hn,湖南,history,长春理工大学,吉林,长春市,本科,0,0,0,577,9323,,普通类_本科一批
2020,hn,湖南,history,上海工程技术大学,上海,上海市,本科,0,0,0,570,9368,,普通类_本科二批
2020,hn,湖南,history,河北大学,河北,保定市,本科,0,0,0,548,9377,,普通类_本科二批
2020,hn,湖南,history,石河子大学,新疆,自治区直辖县级行政区划,211,0,1,1,577,9471,,普通类_本科一批
2020,hn,湖南,history,西安石油大学,陕西,西安市,本科,0,0,0,577,9471,,普通类_本科一批
2020,hn,湖南,history,曲阜师范大学,山东,济宁市,本科,0,0,0,577,9471,,普通类_本科一批
2020,hn,湖南,history,集美大学,福建,厦门市,本科,0,0,0,576,9744,,普通类_本科二批
2020,hn,湖南,history,华北理工大学,河北,唐山市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,兰州交通大学,甘肃,兰州市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,湖南工业大学,湖南,株洲市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,河南财经政法大学,河南,郑州市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,湖南农业大学,湖南,长沙市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,安徽工业大学,安徽,马鞍山市,本科,0,0,0,574,10368,,普通类_本科一批
2020,hn,湖南,history,广东财经大学,广东,广州市,本科,0,0,0,573,10652,,普通类_本科二批
2020,hn,湖南,history,河南科技大学,河南,洛阳市,本科,0,0,0,573,10652,,普通类_本科一批
2020,hn,湖南,history,西安财经大学,陕西,西安市,本科,0,0,0,572,10976,,普通类_本科一批
2020,hn,湖南,history,湖北工业大学,湖北,武汉市,本科,0,0,0,522,11085,,普通类_本科一批
2020,hn,湖南,history,北京石油化工学院,北京,北京市,本科,0,0,0,576,11325,,普通类_本科二批
2020,hn,湖南,history,成都信息工程大学,四川,成都市,本科,0,0,0,571,11336,,普通类_本科一批
2020,hn,湖南,history,长春中医药大学,吉林,长春市,本科,0,0,0,571,11336,,普通类_本科一批
2020,hn,湖南,history,上海商学院,上海,上海市,本科,0,0,0,570,11678,,普通类_国家专项计划本科批
2020,hn,湖南,history,湖南第一师范学院,湖南,长沙市,本科,0,0,0,570,11678,,普通类_本科一批
2020,hn,湖南,history,大连交通大学,辽宁,大连市,本科,0,0,0,570,11678,,普通类_本科一批
2020,hn,湖南,history,中国消防救援学院,北京,北京市,本科,0,0,0,570,11678,,普通类_本科一批
2020,hn,湖南,history,温州肯恩大学,浙江,温州市,本科,0,0,0,570,11678,,普通类_本科一批
2020,hn,湖南,history,北京舞蹈学院,北京,北京市,本科,0,0,0,574,11883,,普通类_本科二批
2020,hn,湖南,history,浙江传媒学院,浙江,杭州市,本科,0,0,0,569,12031,,普通类_本科二批
2020,hn,湖南,history,青海大学,青海,西宁市,211,0,1,1,518,12189,526,普通类_本科二批
2020,hn,湖南,history,天津外国语大学,天津,天津市,本科,0,0,0,568,12401,,普通类_本科二批
2020,hn,湖南,history,南昌航空大学,江西,南昌市,本科,0,0,0,568,12401,,普通类_本科一批
2020,hn,湖南,history,江西理工大学,江西,赣州市,本科,0,0,0,568,12401,,普通类_本科一批
2020,hn,湖南,history,上海体育学院,上海,上海市,双一流,0,0,1,568,12401,,普通类_本科二批
2020,hn,湖南,history,山东中医药大学,山东,济南市,本科,0,0,0,568,12401,,普通类_本科二批
2020,hn,湖南,history,江西中医药大学,江西,南昌市,本科,0,0,0,568,12401,,普通类_本科一批
2020,hn,湖南,history,重庆工商大学,重庆,重庆市,本科,0,0,0,568,12401,,普通类_本科二批
2020,hn,湖南,history,兰州理工大学,甘肃,兰州市,本科,0,0,0,568,12401,,普通类_本科一批
2020,hn,湖南,history,湖南中医药大学,湖南,长沙市,本科,0,0,0,568,12401,,普通类_本科一批
2020,hn,湖南,history,齐鲁工业大学,山东,济南市,本科,0,0,0,567,12760,,普通类_本科一批
2020,hn,湖南,history,广东金融学院,广东,广州市,本科,0,0,0,567,12760,,普通类_本科二批
2020,hn,湖南,history,天津商业大学,天津,天津市,本科,0,0,0,566,13115,,普通类_本科二批
2020,hn,湖南,history,温州大学,浙江,温州市,本科,0,0,0,566,13115,,普通类_本科二批
2020,hn,湖南,history,南华大学,湖南,衡阳市,本科,0,0,0,566,13115,,普通类_本科一批
2020,hn,湖南,history,太原科技大学,山西,太原市,本科,0,0,0,559,13142,,普通类_本科二批
2020,hn,湖南,history,浙江海洋大学,浙江,舟山市,本科,0,0,0,559,13142,,普通类_本科二批
2020,hn,湖南,history,沈阳航空航天大学,辽宁,沈阳市,本科,0,0,0,532,13190,,普通类_本科二批
2020,hn,湖南,history,辽宁师范大学,辽宁,大连市,本科,0,0,0,531,13449,,普通类_本科二批
2020,hn,湖南,history,成都大学,四川,成都市,本科,0,0,0,565,13493,,普通类_本科二批
2020,hn,湖南,history,苏州科技大学,江苏,苏州市,本科,0,0,0,565,13493,,普通类_本科二批
2020,hn,湖南,history,江苏警官学院,江苏,南京市,本科,0,0,0,565,13493,,普通类_本科二批
2020,hn,湖南,history,福建医科大学,福建,福州市,本科,0,0,0,565,13493,,普通类_本科一批
2020,hn,湖南,history,沈阳理工大学,辽宁,沈阳市,本科,0,0,0,568,13733,,普通类_本科二批
2020,hn,湖南,history,中国劳动关系学院,北京,北京市,本科,0,0,0,564,13854,,普通类_国家专项计划本科批
2020,hn,湖南,history,海南医学院,海南,海口市,本科,0,0,0,564,13854,,普通类_本科一批
2020,hn,湖南,history,广西师范大学,广西,桂林市,本科,0,0,0,564,13854,,普通类_本科二批
2020,hn,湖南,history,江西农业大学,江西,南昌市,本科,0,0,0,563,14268,,普通类_本科一批
2020,hn,湖南,history,贵州师范大学,贵州,贵阳市,本科,0,0,0,556,14270,,普通类_本科二批
2020,hn,湖南,history,昆明医科大学,云南,昆明市,本科,0,0,0,565,14655,,普通类_本科二批
2020,hn,湖南,history,武汉纺织大学,湖北,武汉市,本科,0,0,0,562,14683,,普通类_本科二批
2020,hn,湖南,history,桂林电子科技大学,广西,桂林市,本科,0,0,0,562,14683,,普通类_本科一批
2020,hn,湖南,history,江苏师范大学,江苏,徐州市,本科,0,0,0,562,14683,,普通类_本科二批
2020,hn,湖南,history,云南师范大学,云南,昆明市,本科,0,0,0,561,15054,,普通类_本科二批
2020,hn,湖南,history,湖南理工学院,湖南,岳阳市,本科,0,0,0,561,15054,,普通类_本科一批
2020,hn,湖南,history,青岛农业大学,山东,青岛市,本科,0,0,0,560,15474,,普通类_本科一批
2020,hn,湖南,history,重庆理工大学,重庆,重庆市,本科,0,0,0,559,15839,,普通类_本科二批
2020,hn,湖南,history,闽南师范大学,福建,漳州市,本科,0,0,0,559,15839,,普通类_国家专项计划本科批
2020,hn,湖南,history,陕西中医药大学,陕西,咸阳市,本科,0,0,0,558,16250,,普通类_本科二批
2020,hn,湖南,history,郑州轻工业大学,河南,郑州市,本科,0,0,0,558,16250,,普通类_本科一批
2020,hn,湖南,history,衡阳师范学院,湖南,衡阳市,本科,0,0,0,558,16250,,普通类_本科一批
2020,hn,湖南,history,浙江科技学院,浙江,杭州市,本科,0,0,0,558,16250,,普通类_本科二批
2020,hn,湖南,history,吉首大学,湖南,湘西土家族苗族自治州,本科,0,0,0,558,16250,,普通类_本科一批
2020,hn,湖南,history,四川美术学院,重庆,重庆市,本科,0,0,0,558,16250,,普通类_本科二批
2020,hn,湖南,history,长沙学院,湖南,长沙市,本科,0,0,0,557,16676,,普通类_本科一批
2020,hn,湖南,history,安徽财经大学,安徽,蚌埠市,本科,0,0,0,557,16676,,普通类_本科二批
2020,hn,湖南,history,北京物资学院,北京,北京市,本科,0,0,0,557,16676,,普通类_本科二批
2020,hn,湖南,history,湖南财政经济学院,湖南,长沙市,本科,0,0,0,556,17130,,普通类_本科一批
2020,hn,湖南,history,浙大城市学院,浙江,杭州市,本科,0,0,0,555,17593,,普通类_本科二批
2020,hn,湖南,history,西安邮电大学,陕西,西安市,本科,0,0,0,555,17593,,普通类_本科二批
2020,hn,湖南,history,湖南文理学院,湖南,常德市,本科,0,0,0,555,17593,,普通类_本科一批
2020,hn,湖南,history,桂林理工大学,广西,桂林市,本科,0,0,0,555,17593,,普通类_本科一批
2020,hn,湖南,history,佛山科学技术学院,广东,佛山市,本科,0,0,0,516,18000,,普通类_本科二批
2020,hn,湖南,history,西北民族大学,甘肃,兰州市,本科,0,0,0,554,18053,,普通类_本科一批
2020,hn,湖南,history,湖北经济学院,湖北,武汉市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,天津体育学院,天津,天津市,本科,0,0,0,554,18053,,普通类_本科一批
2020,hn,湖南,history,河北中医学院,河北,石家庄市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,烟台大学,山东,烟台市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,嘉兴学院,浙江,嘉兴市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,西华大学,四川,成都市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,湖北师范大学,湖北,黄石市,本科,0,0,0,554,18053,,普通类_本科二批
2020,hn,湖南,history,山西医科大学汾阳学院,山西,吕梁市,本科,0,0,0,547,18099,,普通类_本科二批
2020,hn,湖南,history,武汉体育学院,湖北,武汉市,本科,0,0,0,555,18121,,普通类_本科二批
2020,hn,湖南,history,贵州中医药大学,贵州,贵阳市,本科,0,0,0,553,18479,,普通类_本科二批
2020,hn,湖南,history,湖南工程学院,湖南,湘潭市,本科,0,0,0,553,18479,,普通类_本科一批
2020,hn,湖南,history,广东警官学院,广东,广州市,本科,0,0,0,553,18479,,普通类_本科二批
2020,hn,湖南,history,吉林师范大学,吉林,四平市,本科,0,0,0,553,18479,,普通类_本科二批
2020,hn,湖南,history,昆明学院,云南,昆明市,本科,0,0,0,546,18556,,普通类_本科二批
2020,hn,湖南,history,广东第二师范学院,广东,广州市,本科,0,0,0,552,18994,,普通类_本科二批
2020,hn,湖南,history,厦门理工学院,福建,厦门市,本科,0,0,0,552,18994,,普通类_本科二批
2020,hn,湖南,history,南宁师范大学,广西,南宁市,本科,0,0,0,552,18994,,普通类_本科二批
